candidate_id,family,center_wavelength_nm,cavity_span_nm,top_pair_count,bottom_pair_count,bottom_reflectivity_proxy,termination,spectral_peak_wavelength_nm_at_theta0,spectral_FWHM_nm_at_theta0,angular_peak_angle_deg_at_453,angular_FWHM_deg_at_453,peak_abs_angle_deg_at_453,I_normal_0_5deg_at_453,I_offaxis_20_30deg_at_453,eta5,eta10,eta20,eta30,normal_offaxis_ratio_at_453,pass_level,failure_reason,score
R2_1_02997,R2C_C2_medium_bottomR_upgrade,453,320,8,8,0.9227,TiO2_25nm,456.345,4.038915,1.0,29.0,1.0,0.197413,0.132535,0.293757,0.459012,0.618599,0.957284,1.489508,Level C,angular too broad; cavity center shifted away from 453 nm,-0.94221
R2_1_03042,R2C_C2_medium_bottomR_upgrade,453,280,10,0,0.12,SiO2_25nm,457.325,5.299456,2.0,28.0,2.0,0.22806,0.12647,0.280416,0.477111,0.706,0.968548,1.803274,Level C,angular too broad; cavity center shifted away from 453 nm,-0.942849
R2_1_03098,R2C_C2_medium_bottomR_upgrade,453,270,10,2,0.4727,SiO2_25nm,456.905,4.62083,2.0,28.0,2.0,0.19882,0.110775,0.290328,0.485189,0.691468,0.966453,1.794811,Level C,angular too broad; cavity center shifted away from 453 nm,-0.943635
R2_1_02048,R2B_Khaidarov_hybrid_scaled_control,453,200,10,8,0.9227,TiO2_50nm,449.47,3.86234,1.0,27.0,1.0,0.145532,0.071708,0.374067,0.533319,0.641492,0.959415,2.029506,Level C,angular too broad; cavity center shifted away from 453 nm,-0.943644
R2_1_02498,R2C_C2_medium_bottomR_upgrade,453,270,6,2,0.4727,SiO2_25nm,456.505,4.894408,24.0,29.0,24.0,0.283721,0.291793,0.179658,0.344256,0.643546,0.950831,0.972336,Level C,angular too broad; peak too off-normal; off-axis resonance too strong; cavity center shifted away from 453 nm,-0.944852
R2_1_03574,R2C_C2_medium_bottomR_upgrade,453,260,12,8,0.9227,SiO2_25nm,456.445,3.937478,2.0,28.0,2.0,0.171451,0.104203,0.358193,0.488376,0.576118,0.95196,1.645352,Level C,angular too broad; cavity center shifted away from 453 nm,-0.945801
R2_1_03117,R2C_C2_medium_bottomR_upgrade,453,320,10,2,0.4727,TiO2_25nm,456.905,4.62083,1.0,28.0,1.0,0.195295,0.108086,0.305707,0.490626,0.675407,0.964259,1.806847,Level C,angular too broad; cavity center shifted away from 453 nm,-0.947996
R2_1_03454,R2C_C2_medium_bottomR_upgrade,453,260,12,4,0.722,SiO2_25nm,456.685,4.198192,2.0,28.0,2.0,0.175897,0.093254,0.340343,0.521746,0.6494,0.960362,1.886215,Level C,angular too broad; cavity center shifted away from 453 nm,-0.949959
R2_1_01984,R2B_Khaidarov_hybrid_scaled_control,453,190,10,6,0.8534,TiO2_50nm,449.29,3.945315,1.0,26.0,1.0,0.130172,0.060054,0.361425,0.542817,0.676665,0.96357,2.16759,Level C,angular too broad; cavity center shifted away from 453 nm,-0.95071
R2_1_02455,R2C_C2_medium_bottomR_upgrade,453,310,6,0,0.12,none,457.2,5.662448,3.0,29.0,3.0,0.280248,0.222307,0.220227,0.392373,0.664574,0.956414,1.260635,Level C,angular too broad; cavity center shifted away from 453 nm,-0.951811
R2_1_04100,R2D_all_dielectric_highR_mediumR_scan,453,230,8,6,0.8534,TiO2_50nm,449.29,3.954752,0.0,26.0,0.0,0.125672,0.056383,0.382665,0.551472,0.666363,0.962278,2.228895,Level C,angular too broad; cavity center shifted away from 453 nm,-0.956039
R2_1_03514,R2C_C2_medium_bottomR_upgrade,453,260,12,6,0.8534,SiO2_25nm,456.565,4.023749,2.0,28.0,2.0,0.166447,0.094008,0.350259,0.511097,0.614955,0.956375,1.770557,Level C,angular too broad; cavity center shifted away from 453 nm,-0.957614
R2_1_03463,R2C_C2_medium_bottomR_upgrade,453,280,12,4,0.722,none,456.66,4.198192,0.0,28.0,0.0,0.170898,0.095711,0.356781,0.503373,0.61125,0.95598,1.785551,Level C,angular too broad; cavity center shifted away from 453 nm,-0.959916
R2_1_01328,R2B_Khaidarov_hybrid_scaled_control,453,200,6,4,0.722,TiO2_50nm,449.31,4.328218,4.0,28.0,4.0,0.185664,0.122814,0.237691,0.427517,0.704516,0.966257,1.51175,Level C,angular too broad; cavity center shifted away from 453 nm,-0.960486
R2_1_04089,R2D_all_dielectric_highR_mediumR_scan,453,200,8,6,0.8534,TiO2_25nm,449.265,3.954752,1.0,26.0,1.0,0.123698,0.054602,0.379801,0.555378,0.674325,0.963197,2.265455,Level C,angular too broad; cavity center shifted away from 453 nm,-0.960705
R2_1_02344,R2B_Khaidarov_hybrid_scaled_control,453,190,12,8,0.9227,TiO2_50nm,449.37,3.829767,1.0,26.0,1.0,0.120986,0.06007,0.417103,0.519972,0.596763,0.954299,2.014082,Level C,angular too broad; cavity center shifted away from 453 nm,-0.961098
R2_1_01624,R2B_Khaidarov_hybrid_scaled_control,453,190,8,4,0.722,TiO2_50nm,449.21,4.184762,1.0,27.0,1.0,0.150932,0.074515,0.308177,0.503544,0.710848,0.968761,2.025507,Level C,angular too broad; cavity center shifted away from 453 nm,-0.961652
R2_1_03473,R2C_C2_medium_bottomR_upgrade,453,310,12,4,0.722,TiO2_25nm,456.685,4.198192,1.0,28.0,1.0,0.169109,0.093023,0.355111,0.509021,0.620031,0.956983,1.81793,Level C,angular too broad; cavity center shifted away from 453 nm,-0.963304
R2_1_02691,R2C_C2_medium_bottomR_upgrade,453,300,6,8,0.9227,none,456.42,4.172387,1.0,29.0,1.0,0.194853,0.144036,0.263768,0.429793,0.626291,0.958928,1.352808,Level C,angular too broad; cavity center shifted away from 453 nm,-0.96633
R2_1_00278,R2A_Taguchi2026_scaled_control,453,270,6,8,0.9227,SiO2_25nm,449.245,3.937679,2.0,26.0,2.0,0.120117,0.051104,0.357664,0.562148,0.705176,0.966812,2.35046,Level C,angular too broad; cavity center shifted away from 453 nm,-0.96637
R2_1_01920,R2B_Khaidarov_hybrid_scaled_control,453,180,10,4,0.722,TiO2_50nm,449.11,4.112882,1.0,26.0,1.0,0.128587,0.056536,0.347575,0.543048,0.705529,0.967229,2.274432,Level C,angular too broad; cavity center shifted away from 453 nm,-0.968362
R2_1_03593,R2C_C2_medium_bottomR_upgrade,453,310,12,8,0.9227,TiO2_25nm,456.445,3.937478,1.0,28.0,1.0,0.159683,0.1042,0.363309,0.45295,0.538383,0.947683,1.532458,Level C,angular too broad; cavity center shifted away from 453 nm,-0.969335
R2_1_03583,R2C_C2_medium_bottomR_upgrade,453,280,12,8,0.9227,none,456.42,3.937478,0.0,28.0,0.0,0.159282,0.107448,0.360343,0.440746,0.526694,0.946358,1.482411,Level C,angular too broad; cavity center shifted away from 453 nm,-0.970884
R2_1_03342,R2C_C2_medium_bottomR_upgrade,453,280,12,0,0.12,SiO2_25nm,457.525,5.238325,2.0,27.0,2.0,0.191484,0.092858,0.315655,0.519567,0.706378,0.967632,2.062117,Level C,angular too broad; cavity center shifted away from 453 nm,-0.972389
R2_1_02682,R2C_C2_medium_bottomR_upgrade,453,280,6,8,0.9227,SiO2_25nm,456.445,4.172387,2.0,29.0,2.0,0.193408,0.144809,0.249509,0.424559,0.644069,0.961323,1.335612,Level C,angular too broad; cavity center shifted away from 453 nm,-0.972493
R2_1_03351,R2C_C2_medium_bottomR_upgrade,453,300,12,0,0.12,none,457.5,5.238325,1.0,27.0,1.0,0.190259,0.093014,0.337503,0.523206,0.681512,0.964445,2.045483,Level C,angular too broad; cavity center shifted away from 453 nm,-0.972497
R2_1_03523,R2C_C2_medium_bottomR_upgrade,453,280,12,6,0.8534,none,456.54,4.023749,0.0,28.0,0.0,0.158997,0.096862,0.361565,0.478788,0.57115,0.9514,1.641466,Level C,angular too broad; cavity center shifted away from 453 nm,-0.972869
R2_1_00297,R2A_Taguchi2026_scaled_control,453,320,6,8,0.9227,TiO2_25nm,449.245,3.937679,1.0,26.0,1.0,0.116473,0.050804,0.377849,0.558057,0.679926,0.963845,2.292582,Level C,angular too broad; cavity center shifted away from 453 nm,-0.973358
R2_1_03533,R2C_C2_medium_bottomR_upgrade,453,310,12,6,0.8534,TiO2_25nm,456.565,4.023749,1.0,28.0,1.0,0.158019,0.093966,0.361647,0.487592,0.581321,0.952554,1.681664,Level C,angular too broad; cavity center shifted away from 453 nm,-0.974427
R2_1_03398,R2C_C2_medium_bottomR_upgrade,453,270,12,2,0.4727,SiO2_25nm,457.105,4.574284,2.0,27.0,2.0,0.161386,0.081172,0.327976,0.523869,0.68096,0.964216,1.988183,Level C,angular too broad; cavity center shifted away from 453 nm,-0.978901
R2_1_03278,R2C_C2_medium_bottomR_upgrade,453,270,10,8,0.9227,SiO2_25nm,456.545,3.971918,2.0,28.0,2.0,0.154919,0.095993,0.316604,0.488381,0.618738,0.956887,1.61385,Level C,angular too broad; cavity center shifted away from 453 nm,-0.980656
R2_1_02755,R2C_C2_medium_bottomR_upgrade,453,310,8,0,0.12,none,457.4,5.419399,2.0,28.0,2.0,0.219984,0.141624,0.255252,0.440006,0.689669,0.965569,1.553296,Level C,angular too broad; cavity center shifted away from 453 nm,-0.981656
R2_1_03407,R2C_C2_medium_bottomR_upgrade,453,290,12,2,0.4727,none,457.08,4.574284,0.0,27.0,0.0,0.159195,0.082621,0.348118,0.518097,0.649377,0.960449,1.926806,Level C,angular too broad; cavity center shifted away from 453 nm,-0.982231
R2_1_02811,R2C_C2_medium_bottomR_upgrade,453,300,8,2,0.4727,none,456.98,4.711757,2.0,28.0,2.0,0.189028,0.122348,0.257692,0.443799,0.68493,0.965918,1.545003,Level C,angular too broad; cavity center shifted away from 453 nm,-0.982292
R2_1_04449,R2D_all_dielectric_highR_mediumR_scan,453,200,10,8,0.9227,TiO2_25nm,449.345,3.809788,1.0,26.0,1.0,0.10752,0.052748,0.433073,0.512858,0.586312,0.953115,2.038381,Level C,angular too broad; cavity center shifted away from 453 nm,-0.983207
R2_1_04460,R2D_all_dielectric_highR_mediumR_scan,453,230,10,8,0.9227,TiO2_50nm,449.37,3.809788,0.0,26.0,0.0,0.106763,0.054615,0.428521,0.498365,0.573161,0.951624,1.954811,Level C,angular too broad; cavity center shifted away from 453 nm,-0.98409
R2_1_02631,R2C_C2_medium_bottomR_upgrade,453,300,6,6,0.8534,none,456.54,4.269384,2.0,29.0,2.0,0.190848,0.142745,0.243327,0.419076,0.654781,0.96241,1.336981,Level C,angular too broad; cavity center shifted away from 453 nm,-0.98505
R2_1_00287,R2A_Taguchi2026_scaled_control,453,290,6,8,0.9227,none,449.22,3.937679,0.0,26.0,0.0,0.110918,0.049072,0.381254,0.554774,0.672293,0.962961,2.260302,Level C,angular too broad; cavity center shifted away from 453 nm,-0.985236
R2_1_02446,R2C_C2_medium_bottomR_upgrade,453,290,6,0,0.12,SiO2_25nm,457.225,5.662448,24.0,29.0,24.0,0.270483,0.234548,0.204208,0.373499,0.657647,0.952697,1.15321,Level C,angular too broad; peak too off-normal; cavity center shifted away from 453 nm,-0.986082
R2_1_03417,R2C_C2_medium_bottomR_upgrade,453,320,12,2,0.4727,TiO2_25nm,457.105,4.574284,1.0,27.0,1.0,0.157037,0.080527,0.345189,0.520848,0.656669,0.961305,1.950115,Level C,angular too broad; cavity center shifted away from 453 nm,-0.986953
R2_1_03287,R2C_C2_medium_bottomR_upgrade,453,290,10,8,0.9227,none,456.52,3.971918,0.0,28.0,0.0,0.151671,0.098761,0.330933,0.46937,0.580731,0.95252,1.535742,Level C,angular too broad; cavity center shifted away from 453 nm,-0.987418
R2_1_02280,R2B_Khaidarov_hybrid_scaled_control,453,180,12,6,0.8534,TiO2_50nm,449.19,3.911333,1.0,26.0,1.0,0.110655,0.049717,0.408839,0.554609,0.642399,0.959477,2.22568,Level C,angular too broad; cavity center shifted away from 453 nm,-0.989408
R2_1_02511,R2C_C2_medium_bottomR_upgrade,453,300,6,2,0.4727,none,456.78,4.894408,24.0,29.0,24.0,0.236324,0.215491,0.197378,0.367241,0.655458,0.955375,1.096677,Level C,angular too broad; peak too off-normal; cavity center shifted away from 453 nm,-0.990843
R2_1_03297,R2C_C2_medium_bottomR_upgrade,453,320,10,8,0.9227,TiO2_25nm,456.545,3.971918,1.0,28.0,1.0,0.149593,0.095777,0.329629,0.475079,0.589442,0.953516,1.561888,Level C,angular too broad; cavity center shifted away from 453 nm,-0.991091
R2_1_01452,R2B_Khaidarov_hybrid_scaled_control,453,210,6,8,0.9227,TiO2_50nm,449.37,4.051637,0.0,28.0,0.0,0.148097,0.08494,0.293919,0.477523,0.678232,0.96493,1.743555,Level C,angular too broad; cavity center shifted away from 453 nm,-0.991745
R2_1_03167,R2C_C2_medium_bottomR_upgrade,453,290,10,4,0.722,none,456.76,4.237366,0.0,28.0,0.0,0.156335,0.090405,0.317098,0.48969,0.645477,0.960308,1.72927,Level C,angular too broad; cavity center shifted away from 453 nm,-0.993735
R2_1_03158,R2C_C2_medium_bottomR_upgrade,453,270,10,4,0.722,SiO2_25nm,456.785,4.237366,2.0,28.0,2.0,0.156888,0.089343,0.299049,0.490155,0.672453,0.963706,1.756013,Level C,angular too broad; cavity center shifted away from 453 nm,-0.994067
R2_1_03218,R2C_C2_medium_bottomR_upgrade,453,270,10,6,0.8534,SiO2_25nm,456.665,4.059721,2.0,28.0,2.0,0.14863,0.087745,0.307901,0.491822,0.648099,0.960469,1.693893,Level C,angular too broad; cavity center shifted away from 453 nm,-0.996985
R2_1_01264,R2B_Khaidarov_hybrid_scaled_control,453,190,6,2,0.4727,TiO2_50nm,449.13,4.729079,6.0,29.0,6.0,0.210652,0.163213,0.209613,0.390814,0.689915,0.958681,1.290655,Level C,angular too broad; cavity center shifted away from 453 nm,-0.998909
R2_1_01441,R2B_Khaidarov_hybrid_scaled_control,453,180,6,8,0.9227,TiO2_25nm,449.345,4.051637,1.0,28.0,1.0,0.144669,0.082976,0.29079,0.476523,0.6821,0.965449,1.743499,Level C,angular too broad; cavity center shifted away from 453 nm,-0.999138
R2_1_03864,R2D_all_dielectric_highR_mediumR_scan,453,240,6,8,0.9227,TiO2_50nm,449.27,3.993845,0.0,27.0,0.0,0.122458,0.061066,0.349194,0.523485,0.662601,0.962052,2.005338,Level C,angular too broad; cavity center shifted away from 453 nm,-0.99915
R2_1_03227,R2C_C2_medium_bottomR_upgrade,453,290,10,6,0.8534,none,456.64,4.059721,0.0,28.0,0.0,0.147143,0.089759,0.324711,0.483282,0.615404,0.956586,1.639304,Level C,angular too broad; cavity center shifted away from 453 nm,-0.999474
R2_1_03177,R2C_C2_medium_bottomR_upgrade,453,320,10,4,0.722,TiO2_25nm,456.785,4.237366,1.0,28.0,1.0,0.153494,0.088059,0.314268,0.49104,0.65173,0.961074,1.743068,Level C,angular too broad; cavity center shifted away from 453 nm,-0.999572
R2_1_02571,R2C_C2_medium_bottomR_upgrade,453,300,6,4,0.722,none,456.66,4.466297,4.0,29.0,4.0,0.19761,0.15992,0.220102,0.395904,0.663046,0.961576,1.235682,Level C,angular too broad; cavity center shifted away from 453 nm,-1.0007
R2_1_02746,R2C_C2_medium_bottomR_upgrade,453,290,8,0,0.12,SiO2_25nm,457.425,5.419399,4.0,28.0,4.0,0.214359,0.148405,0.236871,0.422236,0.690998,0.965005,1.444417,Level C,angular too broad; cavity center shifted away from 453 nm,-1.002187
R2_1_02802,R2C_C2_medium_bottomR_upgrade,453,280,8,2,0.4727,SiO2_25nm,457.005,4.711757,4.0,28.0,4.0,0.18202,0.126928,0.237446,0.425316,0.688828,0.966249,1.434034,Level C,angular too broad; cavity center shifted away from 453 nm,-1.003389
R2_1_03853,R2D_all_dielectric_highR_mediumR_scan,453,210,6,8,0.9227,TiO2_25nm,449.245,3.993845,0.0,27.0,0.0,0.120254,0.059233,0.346433,0.525827,0.669602,0.962885,2.030193,Level C,angular too broad; cavity center shifted away from 453 nm,-1.004224
R2_1_03237,R2C_C2_medium_bottomR_upgrade,453,320,10,6,0.8534,TiO2_25nm,456.665,4.059721,1.0,28.0,1.0,0.144625,0.08715,0.322449,0.486556,0.622903,0.957464,1.659492,Level C,angular too broad; cavity center shifted away from 453 nm,-1.0044
R2_1_02622,R2C_C2_medium_bottomR_upgrade,453,280,6,6,0.8534,SiO2_25nm,456.565,4.269384,4.0,29.0,4.0,0.183389,0.14659,0.225045,0.40312,0.660379,0.962946,1.25103,Level C,angular too broad; cavity center shifted away from 453 nm,-1.006312
R2_1_03604,R2D_all_dielectric_highR_mediumR_scan,453,190,6,0,0.12,TiO2_50nm,448.25,5.338562,2.0,26.0,2.0,0.163481,0.079577,0.283357,0.487344,0.742143,0.972187,2.054372,Level C,angular too broad; cavity center shifted away from 453 nm,-1.007616
R2_1_01748,R2B_Khaidarov_hybrid_scaled_control,453,200,8,8,0.9227,TiO2_50nm,449.27,3.925662,1.0,27.0,1.0,0.117677,0.060775,0.330506,0.512366,0.670371,0.963171,1.936283,Level C,angular too broad; cavity center shifted away from 453 nm,-1.00842
R2_1_03843,R2D_all_dielectric_highR_mediumR_scan,453,180,6,8,0.9227,none,449.22,3.993845,1.0,27.0,1.0,0.117787,0.057458,0.343104,0.527426,0.67619,0.963677,2.049954,Level C,angular too broad; cavity center shifted away from 453 nm,-1.009884
R2_1_03055,R2C_C2_medium_bottomR_upgrade,453,310,10,0,0.12,none,457.6,5.299456,1.0,27.0,1.0,0.175891,0.095194,0.298242,0.487322,0.692579,0.966641,1.847699,Level C,angular too broad; cavity center shifted away from 453 nm,-1.013413
R2_1_03736,R2D_all_dielectric_highR_mediumR_scan,453,220,6,4,0.722,TiO2_50nm,448.91,4.262331,2.0,26.0,2.0,0.113738,0.053787,0.30088,0.508201,0.73111,0.971324,2.114605,Level C,angular too broad; cavity center shifted away from 453 nm,-1.015311
R2_1_04160,R2D_all_dielectric_highR_mediumR_scan,453,230,8,8,0.9227,TiO2_50nm,449.17,3.871385,0.0,26.0,0.0,0.092851,0.044901,0.393261,0.535617,0.629842,0.958062,2.067896,Level C,angular too broad; cavity center shifted away from 453 nm,-1.022199
R2_1_03725,R2D_all_dielectric_highR_mediumR_scan,453,190,6,4,0.722,TiO2_25nm,448.885,4.262331,3.0,26.0,3.0,0.110223,0.052702,0.295717,0.504487,0.733338,0.971685,2.091457,Level C,angular too broad; cavity center shifted away from 453 nm,-1.023756
R2_1_04149,R2D_all_dielectric_highR_mediumR_scan,453,200,8,8,0.9227,TiO2_25nm,449.145,3.871385,1.0,26.0,1.0,0.09163,0.043342,0.391808,0.542643,0.63931,0.959139,2.114134,Level C,angular too broad; cavity center shifted away from 453 nm,-1.025581
R2_1_03672,R2D_all_dielectric_highR_mediumR_scan,453,210,6,2,0.4727,TiO2_50nm,448.73,4.650534,3.0,27.0,3.0,0.140891,0.071003,0.274965,0.483016,0.741551,0.972819,1.984297,Level C,angular too broad; cavity center shifted away from 453 nm,-1.026221
R2_1_02871,R2C_C2_medium_bottomR_upgrade,453,300,8,4,0.722,none,456.86,4.313703,1.0,28.0,1.0,0.145117,0.092028,0.281512,0.458685,0.658728,0.962691,1.57688,Level C,angular too broad; cavity center shifted away from 453 nm,-1.027793
R2_1_03800,R2D_all_dielectric_highR_mediumR_scan,453,230,6,6,0.8534,TiO2_50nm,449.09,4.082631,1.0,27.0,1.0,0.113076,0.053132,0.326921,0.524346,0.705318,0.96753,2.128194,Level C,angular too broad; cavity center shifted away from 453 nm,-1.027981
R2_1_02931,R2C_C2_medium_bottomR_upgrade,453,300,8,6,0.8534,none,456.74,4.129739,1.0,28.0,1.0,0.136473,0.088738,0.288539,0.460003,0.639006,0.960015,1.537919,Level C,angular too broad; cavity center shifted away from 453 nm,-1.029793
R2_1_01388,R2B_Khaidarov_hybrid_scaled_control,453,200,6,6,0.8534,TiO2_50nm,449.19,4.14304,2.0,28.0,2.0,0.13481,0.080039,0.266041,0.458167,0.702451,0.967956,1.684297,Level C,angular too broad; cavity center shifted away from 453 nm,-1.03142
R2_1_02922,R2C_C2_medium_bottomR_upgrade,453,280,8,6,0.8534,SiO2_25nm,456.765,4.129739,2.0,28.0,2.0,0.135574,0.088348,0.27212,0.45641,0.660921,0.962942,1.53454,Level C,angular too broad; cavity center shifted away from 453 nm,-1.0337
R2_1_02862,R2C_C2_medium_bottomR_upgrade,453,280,8,4,0.722,SiO2_25nm,456.885,4.313703,2.0,28.0,2.0,0.143823,0.092873,0.264998,0.450895,0.675105,0.964944,1.548587,Level C,angular too broad; cavity center shifted away from 453 nm,-1.033728
R2_1_02562,R2C_C2_medium_bottomR_upgrade,453,280,6,4,0.722,SiO2_25nm,456.685,4.466297,24.0,29.0,24.0,0.185751,0.167109,0.200654,0.373889,0.65823,0.959613,1.111557,Level C,angular too broad; peak too off-normal; cavity center shifted away from 453 nm,-1.034107
R2_1_03789,R2D_all_dielectric_highR_mediumR_scan,453,200,6,6,0.8534,TiO2_25nm,449.065,4.082631,2.0,27.0,2.0,0.110079,0.051721,0.322444,0.523007,0.709815,0.96813,2.128327,Level C,angular too broad; cavity center shifted away from 453 nm,-1.035063
R2_1_03661,R2D_all_dielectric_highR_mediumR_scan,453,180,6,2,0.4727,TiO2_25nm,448.705,4.650534,4.0,27.0,4.0,0.136511,0.070198,0.269683,0.477917,0.741753,0.972868,1.944641,Level C,angular too broad; cavity center shifted away from 453 nm,-1.036677
R2_1_02502,R2C_C2_medium_bottomR_upgrade,453,280,6,2,0.4727,SiO2_25nm,456.805,4.894408,24.0,29.0,24.0,0.21917,0.227585,0.178339,0.342478,0.642495,0.950438,0.963027,Level C,angular too broad; peak too off-normal; off-axis resonance too strong; cavity center shifted away from 453 nm,-1.039744
R2_1_01684,R2B_Khaidarov_hybrid_scaled_control,453,190,8,6,0.8534,TiO2_50nm,449.09,4.01141,1.0,27.0,1.0,0.104566,0.052324,0.318721,0.509786,0.694372,0.966419,1.998427,Level C,angular too broad; cavity center shifted away from 453 nm,-1.044192
R2_1_02991,R2C_C2_medium_bottomR_upgrade,453,300,8,8,0.9227,none,456.62,4.038915,1.0,29.0,1.0,0.141571,0.095551,0.295316,0.457845,0.614337,0.956764,1.481621,Level C,angular too broad; cavity center shifted away from 453 nm,-1.04441
R2_1_02982,R2C_C2_medium_bottomR_upgrade,453,280,8,8,0.9227,SiO2_25nm,456.645,4.038915,2.0,29.0,2.0,0.141337,0.094079,0.2794,0.459927,0.641798,0.960209,1.502325,Level C,angular too broad; cavity center shifted away from 453 nm,-1.045905
R2_1_02044,R2B_Khaidarov_hybrid_scaled_control,453,190,10,8,0.9227,TiO2_50nm,449.17,3.86234,1.0,27.0,1.0,0.097102,0.047579,0.37323,0.534977,0.644314,0.959738,2.040883,Level C,angular too broad; cavity center shifted away from 453 nm,-1.046374
R2_1_01980,R2B_Khaidarov_hybrid_scaled_control,453,180,10,6,0.8534,TiO2_50nm,448.99,3.945315,1.0,26.0,1.0,0.086532,0.039776,0.360216,0.543508,0.678982,0.963843,2.175481,Level C,angular too broad; cavity center shifted away from 453 nm,-1.047712
R2_1_03111,R2C_C2_medium_bottomR_upgrade,453,300,10,2,0.4727,none,457.18,4.62083,1.0,28.0,1.0,0.145491,0.080701,0.307847,0.490765,0.672123,0.96383,1.802838,Level C,angular too broad; cavity center shifted away from 453 nm,-1.047719
R2_1_03046,R2C_C2_medium_bottomR_upgrade,453,290,10,0,0.12,SiO2_25nm,457.625,5.299456,2.0,28.0,2.0,0.174975,0.097365,0.27893,0.476034,0.706719,0.968657,1.797105,Level C,angular too broad; cavity center shifted away from 453 nm,-1.049915
R2_1_04096,R2D_all_dielectric_highR_mediumR_scan,453,220,8,6,0.8534,TiO2_50nm,448.99,3.954752,0.0,26.0,0.0,0.083861,0.037408,0.3818,0.552876,0.669072,0.962591,2.241793,Level C,angular too broad; cavity center shifted away from 453 nm,-1.050686
R2_1_02459,R2C_C2_medium_bottomR_upgrade,453,320,6,0,0.12,none,457.5,5.662448,3.0,29.0,3.0,0.223498,0.178239,0.219179,0.391195,0.664257,0.956205,1.253922,Level C,angular too broad; cavity center shifted away from 453 nm,-1.051243
